iin	V(n001)	I(Iin)
7.806999999999836e-005	1.387338e+000	7.807000e-005
7.807999999999836e-005	1.387116e+000	7.808000e-005
7.808999999999835e-005	1.386895e+000	7.809000e-005
7.809999999999835e-005	1.386674e+000	7.810000e-005
7.810999999999834e-005	1.386452e+000	7.811000e-005
7.811999999999834e-005	1.386231e+000	7.812000e-005
7.812999999999833e-005	1.386009e+000	7.813000e-005
7.813999999999833e-005	1.385788e+000	7.814000e-005
7.814999999999832e-005	1.385567e+000	7.815000e-005
7.815999999999832e-005	1.385345e+000	7.816000e-005
7.816999999999831e-005	1.385124e+000	7.817000e-005
7.817999999999831e-005	1.384903e+000	7.818000e-005
7.818999999999830e-005	1.384681e+000	7.819000e-005
7.819999999999830e-005	1.384460e+000	7.820000e-005
7.820999999999829e-005	1.384239e+000	7.821000e-005
7.821999999999829e-005	1.384018e+000	7.822000e-005
7.822999999999828e-005	1.383796e+000	7.823000e-005
7.823999999999828e-005	1.383575e+000	7.824000e-005
7.824999999999827e-005	1.383354e+000	7.825000e-005
7.825999999999827e-005	1.383133e+000	7.826000e-005
7.826999999999826e-005	1.382911e+000	7.827000e-005
7.827999999999825e-005	1.382690e+000	7.828000e-005
7.828999999999825e-005	1.382469e+000	7.829000e-005
7.829999999999824e-005	1.382248e+000	7.830000e-005
7.830999999999824e-005	1.382026e+000	7.831000e-005
7.831999999999823e-005	1.381805e+000	7.832000e-005
7.832999999999823e-005	1.381584e+000	7.833000e-005
7.833999999999822e-005	1.381363e+000	7.834000e-005
7.834999999999822e-005	1.381142e+000	7.835000e-005
7.835999999999821e-005	1.380921e+000	7.836000e-005
7.836999999999821e-005	1.380700e+000	7.837000e-005
7.837999999999820e-005	1.380478e+000	7.838000e-005
7.838999999999820e-005	1.380257e+000	7.839000e-005
7.839999999999819e-005	1.380036e+000	7.840000e-005
7.840999999999819e-005	1.379815e+000	7.841000e-005
7.841999999999818e-005	1.379594e+000	7.842000e-005
7.842999999999818e-005	1.379373e+000	7.843000e-005
7.843999999999817e-005	1.379152e+000	7.844000e-005
7.844999999999817e-005	1.378931e+000	7.845000e-005
7.845999999999816e-005	1.378710e+000	7.846000e-005
7.846999999999816e-005	1.378489e+000	7.847000e-005
7.847999999999815e-005	1.378268e+000	7.848000e-005
7.848999999999815e-005	1.378047e+000	7.849000e-005
7.849999999999814e-005	1.377825e+000	7.850000e-005
7.850999999999814e-005	1.377604e+000	7.851000e-005
7.851999999999813e-005	1.377383e+000	7.852000e-005
7.852999999999813e-005	1.377162e+000	7.853000e-005
7.853999999999812e-005	1.376941e+000	7.854000e-005
7.854999999999812e-005	1.376720e+000	7.855000e-005
7.855999999999811e-005	1.376500e+000	7.856000e-005
7.856999999999810e-005	1.376279e+000	7.857000e-005
7.857999999999810e-005	1.376058e+000	7.858000e-005
7.858999999999809e-005	1.375837e+000	7.859000e-005
7.859999999999809e-005	1.375616e+000	7.860000e-005
7.860999999999808e-005	1.375395e+000	7.861000e-005
7.861999999999808e-005	1.375174e+000	7.862000e-005
7.862999999999807e-005	1.374953e+000	7.863000e-005
7.863999999999807e-005	1.374732e+000	7.864000e-005
7.864999999999806e-005	1.374511e+000	7.865000e-005
7.865999999999806e-005	1.374290e+000	7.866000e-005
7.866999999999805e-005	1.374069e+000	7.867000e-005
7.867999999999805e-005	1.373849e+000	7.868000e-005
7.868999999999804e-005	1.373628e+000	7.869000e-005
7.869999999999804e-005	1.373407e+000	7.870000e-005
7.870999999999803e-005	1.373186e+000	7.871000e-005
7.871999999999803e-005	1.372965e+000	7.872000e-005
7.872999999999802e-005	1.372744e+000	7.873000e-005
7.873999999999802e-005	1.372524e+000	7.874000e-005
7.874999999999801e-005	1.372303e+000	7.875000e-005
7.875999999999801e-005	1.372082e+000	7.876000e-005
7.876999999999800e-005	1.371861e+000	7.877000e-005
7.877999999999800e-005	1.371640e+000	7.878000e-005
7.878999999999799e-005	1.371420e+000	7.879000e-005
7.879999999999799e-005	1.371199e+000	7.880000e-005
7.880999999999798e-005	1.370978e+000	7.881000e-005
7.881999999999798e-005	1.370757e+000	7.882000e-005
7.882999999999797e-005	1.370537e+000	7.883000e-005
7.883999999999796e-005	1.370316e+000	7.884000e-005
7.884999999999796e-005	1.370095e+000	7.885000e-005
7.885999999999795e-005	1.369875e+000	7.886000e-005
7.886999999999795e-005	1.369654e+000	7.887000e-005
7.887999999999794e-005	1.369433e+000	7.888000e-005
7.888999999999794e-005	1.369213e+000	7.889000e-005
7.889999999999793e-005	1.368992e+000	7.890000e-005
7.890999999999793e-005	1.368771e+000	7.891000e-005
7.891999999999792e-005	1.368551e+000	7.892000e-005
7.892999999999792e-005	1.368330e+000	7.893000e-005
7.893999999999791e-005	1.368109e+000	7.894000e-005
7.894999999999791e-005	1.367889e+000	7.895000e-005
7.895999999999790e-005	1.367668e+000	7.896000e-005
7.896999999999790e-005	1.367447e+000	7.897000e-005
7.897999999999789e-005	1.367227e+000	7.898000e-005
7.898999999999789e-005	1.367006e+000	7.899000e-005
7.899999999999788e-005	1.366786e+000	7.900000e-005
7.900999999999788e-005	1.366565e+000	7.901000e-005
7.901999999999787e-005	1.366345e+000	7.902000e-005
7.902999999999787e-005	1.366124e+000	7.903000e-005
7.903999999999786e-005	1.365903e+000	7.904000e-005
7.904999999999786e-005	1.365683e+000	7.905000e-005
7.905999999999785e-005	1.365462e+000	7.906000e-005
7.906999999999785e-005	1.365242e+000	7.907000e-005
7.907999999999784e-005	1.365021e+000	7.908000e-005
7.908999999999784e-005	1.364801e+000	7.909000e-005
7.909999999999783e-005	1.364580e+000	7.910000e-005
7.910999999999783e-005	1.364360e+000	7.911000e-005
7.911999999999782e-005	1.364140e+000	7.912000e-005
7.912999999999781e-005	1.363919e+000	7.913000e-005
7.913999999999781e-005	1.363699e+000	7.914000e-005
7.914999999999780e-005	1.363478e+000	7.915000e-005
7.915999999999780e-005	1.363258e+000	7.916000e-005
7.916999999999779e-005	1.363037e+000	7.917000e-005
7.917999999999779e-005	1.362817e+000	7.918000e-005
7.918999999999778e-005	1.362597e+000	7.919000e-005
7.919999999999778e-005	1.362376e+000	7.920000e-005
7.920999999999777e-005	1.362156e+000	7.921000e-005
7.921999999999777e-005	1.361935e+000	7.922000e-005
7.922999999999776e-005	1.361715e+000	7.923000e-005
7.923999999999776e-005	1.361495e+000	7.924000e-005
7.924999999999775e-005	1.361274e+000	7.925000e-005
7.925999999999775e-005	1.361054e+000	7.926000e-005
7.926999999999774e-005	1.360834e+000	7.927000e-005
7.927999999999774e-005	1.360613e+000	7.928000e-005
7.928999999999773e-005	1.360393e+000	7.929000e-005
7.929999999999773e-005	1.360173e+000	7.930000e-005
7.930999999999772e-005	1.359952e+000	7.931000e-005
7.931999999999772e-005	1.359732e+000	7.932000e-005
7.932999999999771e-005	1.359512e+000	7.933000e-005
7.933999999999771e-005	1.359292e+000	7.934000e-005
7.934999999999770e-005	1.359071e+000	7.935000e-005
7.935999999999770e-005	1.358851e+000	7.936000e-005
7.936999999999769e-005	1.358631e+000	7.937000e-005
7.937999999999769e-005	1.358410e+000	7.938000e-005
7.938999999999768e-005	1.358190e+000	7.939000e-005
7.939999999999767e-005	1.357970e+000	7.940000e-005
7.940999999999767e-005	1.357750e+000	7.941000e-005
7.941999999999766e-005	1.357530e+000	7.942000e-005
7.942999999999766e-005	1.357309e+000	7.943000e-005
7.943999999999765e-005	1.357089e+000	7.944000e-005
7.944999999999765e-005	1.356869e+000	7.945000e-005
7.945999999999764e-005	1.356649e+000	7.946000e-005
7.946999999999764e-005	1.356429e+000	7.947000e-005
7.947999999999763e-005	1.356209e+000	7.948000e-005
7.948999999999763e-005	1.355989e+000	7.949000e-005
7.949999999999762e-005	1.355768e+000	7.950000e-005
7.950999999999762e-005	1.355548e+000	7.951000e-005
7.951999999999761e-005	1.355328e+000	7.952000e-005
7.952999999999761e-005	1.355108e+000	7.953000e-005
7.953999999999760e-005	1.354888e+000	7.954000e-005
7.954999999999760e-005	1.354668e+000	7.955000e-005
7.955999999999759e-005	1.354448e+000	7.956000e-005
7.956999999999759e-005	1.354228e+000	7.957000e-005
7.957999999999758e-005	1.354008e+000	7.958000e-005
7.958999999999758e-005	1.353788e+000	7.959000e-005
7.959999999999757e-005	1.353568e+000	7.960000e-005
7.960999999999757e-005	1.353348e+000	7.961000e-005
7.961999999999756e-005	1.353128e+000	7.962000e-005
7.962999999999756e-005	1.352908e+000	7.963000e-005
7.963999999999755e-005	1.352687e+000	7.964000e-005
7.964999999999755e-005	1.352468e+000	7.965000e-005
7.965999999999754e-005	1.352248e+000	7.966000e-005
7.966999999999754e-005	1.352028e+000	7.967000e-005
7.967999999999753e-005	1.351808e+000	7.968000e-005
7.968999999999752e-005	1.351588e+000	7.969000e-005
7.969999999999752e-005	1.351368e+000	7.970000e-005
7.970999999999751e-005	1.351148e+000	7.971000e-005
7.971999999999751e-005	1.350928e+000	7.972000e-005
7.972999999999750e-005	1.350708e+000	7.973000e-005
7.973999999999750e-005	1.350488e+000	7.974000e-005
7.974999999999749e-005	1.350268e+000	7.975000e-005
7.975999999999749e-005	1.350048e+000	7.976000e-005
7.976999999999748e-005	1.349828e+000	7.977000e-005
7.977999999999748e-005	1.349608e+000	7.978000e-005
7.978999999999747e-005	1.349389e+000	7.979000e-005
7.979999999999747e-005	1.349169e+000	7.980000e-005
7.980999999999746e-005	1.348949e+000	7.981000e-005
7.981999999999746e-005	1.348729e+000	7.982000e-005
7.982999999999745e-005	1.348509e+000	7.983000e-005
7.983999999999745e-005	1.348289e+000	7.984000e-005
7.984999999999744e-005	1.348070e+000	7.985000e-005
7.985999999999744e-005	1.347850e+000	7.986000e-005
7.986999999999743e-005	1.347630e+000	7.987000e-005
7.987999999999743e-005	1.347410e+000	7.988000e-005
7.988999999999742e-005	1.347190e+000	7.989000e-005
7.989999999999742e-005	1.346971e+000	7.990000e-005
7.990999999999741e-005	1.346751e+000	7.991000e-005
7.991999999999741e-005	1.346531e+000	7.992000e-005
7.992999999999740e-005	1.346311e+000	7.993000e-005
7.993999999999740e-005	1.346092e+000	7.994000e-005
7.994999999999739e-005	1.345872e+000	7.995000e-005
7.995999999999739e-005	1.345652e+000	7.996000e-005
7.996999999999738e-005	1.345432e+000	7.997000e-005
7.997999999999737e-005	1.345213e+000	7.998000e-005
7.998999999999737e-005	1.344993e+000	7.999000e-005
7.999999999999736e-005	1.344773e+000	8.000000e-005
8.000999999999736e-005	1.344554e+000	8.001000e-005
8.001999999999735e-005	1.344334e+000	8.002000e-005
8.002999999999735e-005	1.344114e+000	8.003000e-005
8.003999999999734e-005	1.343895e+000	8.004000e-005
8.004999999999734e-005	1.343675e+000	8.005000e-005
8.005999999999733e-005	1.343455e+000	8.006000e-005
8.006999999999733e-005	1.343236e+000	8.007000e-005
8.007999999999732e-005	1.343016e+000	8.008000e-005
8.008999999999732e-005	1.342797e+000	8.009000e-005
8.009999999999731e-005	1.342577e+000	8.010000e-005
8.010999999999731e-005	1.342357e+000	8.011000e-005
8.011999999999730e-005	1.342138e+000	8.012000e-005
8.012999999999730e-005	1.341918e+000	8.013000e-005
8.013999999999729e-005	1.341699e+000	8.014000e-005
8.014999999999729e-005	1.341479e+000	8.015000e-005
8.015999999999728e-005	1.341259e+000	8.016000e-005
8.016999999999728e-005	1.341040e+000	8.017000e-005
8.017999999999727e-005	1.340820e+000	8.018000e-005
8.018999999999727e-005	1.340601e+000	8.019000e-005
8.019999999999726e-005	1.340381e+000	8.020000e-005
8.020999999999726e-005	1.340162e+000	8.021000e-005
8.021999999999725e-005	1.339942e+000	8.022000e-005
8.022999999999725e-005	1.339723e+000	8.023000e-005
8.023999999999724e-005	1.339504e+000	8.024000e-005
8.024999999999723e-005	1.339284e+000	8.025000e-005
8.025999999999723e-005	1.339065e+000	8.026000e-005
8.026999999999722e-005	1.338845e+000	8.027000e-005
8.027999999999722e-005	1.338626e+000	8.028000e-005
8.028999999999721e-005	1.338406e+000	8.029000e-005
8.029999999999721e-005	1.338187e+000	8.030000e-005
8.030999999999720e-005	1.337967e+000	8.031000e-005
8.031999999999720e-005	1.337748e+000	8.032000e-005
8.032999999999719e-005	1.337529e+000	8.033000e-005
8.033999999999719e-005	1.337309e+000	8.034000e-005
8.034999999999718e-005	1.337090e+000	8.035000e-005
8.035999999999718e-005	1.336870e+000	8.036000e-005
8.036999999999717e-005	1.336651e+000	8.037000e-005
8.037999999999717e-005	1.336432e+000	8.038000e-005
8.038999999999716e-005	1.336212e+000	8.039000e-005
8.039999999999716e-005	1.335993e+000	8.040000e-005
8.040999999999715e-005	1.335774e+000	8.041000e-005
8.041999999999715e-005	1.335554e+000	8.042000e-005
8.042999999999714e-005	1.335335e+000	8.043000e-005
8.043999999999714e-005	1.335116e+000	8.044000e-005
8.044999999999713e-005	1.334897e+000	8.045000e-005
8.045999999999713e-005	1.334677e+000	8.046000e-005
8.046999999999712e-005	1.334458e+000	8.047000e-005
8.047999999999712e-005	1.334239e+000	8.048000e-005
8.048999999999711e-005	1.334019e+000	8.049000e-005
8.049999999999711e-005	1.333800e+000	8.050000e-005
8.050999999999710e-005	1.333581e+000	8.051000e-005
8.051999999999710e-005	1.333362e+000	8.052000e-005
8.052999999999709e-005	1.333143e+000	8.053000e-005
8.053999999999708e-005	1.332923e+000	8.054000e-005
8.054999999999708e-005	1.332704e+000	8.055000e-005
8.055999999999707e-005	1.332485e+000	8.056000e-005
8.056999999999707e-005	1.332266e+000	8.057000e-005
8.057999999999706e-005	1.332047e+000	8.058000e-005
8.058999999999706e-005	1.331827e+000	8.059000e-005
8.059999999999705e-005	1.331608e+000	8.060000e-005
8.060999999999705e-005	1.331389e+000	8.061000e-005
8.061999999999704e-005	1.331170e+000	8.062000e-005
8.062999999999704e-005	1.330951e+000	8.063000e-005
8.063999999999703e-005	1.330732e+000	8.064000e-005
8.064999999999703e-005	1.330513e+000	8.065000e-005
8.065999999999702e-005	1.330293e+000	8.066000e-005
8.066999999999702e-005	1.330074e+000	8.067000e-005
8.067999999999701e-005	1.329855e+000	8.068000e-005
8.068999999999701e-005	1.329636e+000	8.069000e-005
8.069999999999700e-005	1.329417e+000	8.070000e-005
8.070999999999700e-005	1.329198e+000	8.071000e-005
8.071999999999699e-005	1.328979e+000	8.072000e-005
8.072999999999699e-005	1.328760e+000	8.073000e-005
8.073999999999698e-005	1.328541e+000	8.074000e-005
8.074999999999698e-005	1.328322e+000	8.075000e-005
8.075999999999697e-005	1.328103e+000	8.076000e-005
8.076999999999697e-005	1.327884e+000	8.077000e-005
8.077999999999696e-005	1.327665e+000	8.078000e-005
8.078999999999696e-005	1.327446e+000	8.079000e-005
8.079999999999695e-005	1.327227e+000	8.080000e-005
8.080999999999694e-005	1.327008e+000	8.081000e-005
8.081999999999694e-005	1.326789e+000	8.082000e-005
8.082999999999693e-005	1.326570e+000	8.083000e-005
8.083999999999693e-005	1.326351e+000	8.084000e-005
8.084999999999692e-005	1.326132e+000	8.085000e-005
8.085999999999692e-005	1.325913e+000	8.086000e-005
8.086999999999691e-005	1.325694e+000	8.087000e-005
8.087999999999691e-005	1.325475e+000	8.088000e-005
8.088999999999690e-005	1.325256e+000	8.089000e-005
8.089999999999690e-005	1.325037e+000	8.090000e-005
8.090999999999689e-005	1.324818e+000	8.091000e-005
8.091999999999689e-005	1.324600e+000	8.092000e-005
8.092999999999688e-005	1.324381e+000	8.093000e-005
8.093999999999688e-005	1.324162e+000	8.094000e-005
8.094999999999687e-005	1.323943e+000	8.095000e-005
8.095999999999687e-005	1.323724e+000	8.096000e-005
8.096999999999686e-005	1.323505e+000	8.097000e-005
8.097999999999686e-005	1.323286e+000	8.098000e-005
8.098999999999685e-005	1.323068e+000	8.099000e-005
8.099999999999685e-005	1.322849e+000	8.100000e-005
8.100999999999684e-005	1.322630e+000	8.101000e-005
8.101999999999684e-005	1.322411e+000	8.102000e-005
8.102999999999683e-005	1.322192e+000	8.103000e-005
8.103999999999683e-005	1.321974e+000	8.104000e-005
8.104999999999682e-005	1.321755e+000	8.105000e-005
8.105999999999682e-005	1.321536e+000	8.106000e-005
8.106999999999681e-005	1.321317e+000	8.107000e-005
8.107999999999681e-005	1.321099e+000	8.108000e-005
8.108999999999680e-005	1.320880e+000	8.109000e-005
8.109999999999679e-005	1.320661e+000	8.110000e-005
8.110999999999679e-005	1.320442e+000	8.111000e-005
8.111999999999678e-005	1.320224e+000	8.112000e-005
8.112999999999678e-005	1.320005e+000	8.113000e-005
8.113999999999677e-005	1.319786e+000	8.114000e-005
8.114999999999677e-005	1.319568e+000	8.115000e-005
8.115999999999676e-005	1.319349e+000	8.116000e-005
8.116999999999676e-005	1.319130e+000	8.117000e-005
8.117999999999675e-005	1.318912e+000	8.118000e-005
8.118999999999675e-005	1.318693e+000	8.119000e-005
8.119999999999674e-005	1.318474e+000	8.120000e-005
8.120999999999674e-005	1.318256e+000	8.121000e-005
8.121999999999673e-005	1.318037e+000	8.122000e-005
8.122999999999673e-005	1.317818e+000	8.123000e-005
8.123999999999672e-005	1.317600e+000	8.124000e-005
8.124999999999672e-005	1.317381e+000	8.125000e-005
8.125999999999671e-005	1.317163e+000	8.126000e-005
8.126999999999671e-005	1.316944e+000	8.127000e-005
8.127999999999670e-005	1.316725e+000	8.128000e-005
8.128999999999670e-005	1.316507e+000	8.129000e-005
8.129999999999669e-005	1.316288e+000	8.130000e-005
8.130999999999669e-005	1.316070e+000	8.131000e-005
8.131999999999668e-005	1.315851e+000	8.132000e-005
8.132999999999668e-005	1.315633e+000	8.133000e-005
8.133999999999667e-005	1.315414e+000	8.134000e-005
8.134999999999667e-005	1.315196e+000	8.135000e-005
8.135999999999666e-005	1.314977e+000	8.136000e-005
8.136999999999665e-005	1.314759e+000	8.137000e-005
8.137999999999665e-005	1.314540e+000	8.138000e-005
8.138999999999664e-005	1.314322e+000	8.139000e-005
8.139999999999664e-005	1.314103e+000	8.140000e-005
8.140999999999663e-005	1.313885e+000	8.141000e-005
8.141999999999663e-005	1.313666e+000	8.142000e-005
8.142999999999662e-005	1.313448e+000	8.143000e-005
8.143999999999662e-005	1.313229e+000	8.144000e-005
8.144999999999661e-005	1.313011e+000	8.145000e-005
8.145999999999661e-005	1.312793e+000	8.146000e-005
8.146999999999660e-005	1.312574e+000	8.147000e-005
8.147999999999660e-005	1.312356e+000	8.148000e-005
8.148999999999659e-005	1.312137e+000	8.149000e-005
8.149999999999659e-005	1.311919e+000	8.150000e-005
8.150999999999658e-005	1.311701e+000	8.151000e-005
8.151999999999658e-005	1.311482e+000	8.152000e-005
8.152999999999657e-005	1.311264e+000	8.153000e-005
8.153999999999657e-005	1.311046e+000	8.154000e-005
8.154999999999656e-005	1.310827e+000	8.155000e-005
8.155999999999656e-005	1.310609e+000	8.156000e-005
8.156999999999655e-005	1.310391e+000	8.157000e-005
8.157999999999655e-005	1.310172e+000	8.158000e-005
8.158999999999654e-005	1.309954e+000	8.159000e-005
8.159999999999654e-005	1.309736e+000	8.160000e-005
8.160999999999653e-005	1.309517e+000	8.161000e-005
8.161999999999653e-005	1.309299e+000	8.162000e-005
8.162999999999652e-005	1.309081e+000	8.163000e-005
8.163999999999652e-005	1.308862e+000	8.164000e-005
8.164999999999651e-005	1.308644e+000	8.165000e-005
8.165999999999650e-005	1.308426e+000	8.166000e-005
8.166999999999650e-005	1.308208e+000	8.167000e-005
8.167999999999649e-005	1.307989e+000	8.168000e-005
8.168999999999649e-005	1.307771e+000	8.169000e-005
8.169999999999648e-005	1.307553e+000	8.170000e-005
8.170999999999648e-005	1.307335e+000	8.171000e-005
8.171999999999647e-005	1.307117e+000	8.172000e-005
8.172999999999647e-005	1.306898e+000	8.173000e-005
8.173999999999646e-005	1.306680e+000	8.174000e-005
8.174999999999646e-005	1.306462e+000	8.175000e-005
8.175999999999645e-005	1.306244e+000	8.176000e-005
8.176999999999645e-005	1.306026e+000	8.177000e-005
8.177999999999644e-005	1.305808e+000	8.178000e-005
8.178999999999644e-005	1.305590e+000	8.179000e-005
8.179999999999643e-005	1.305371e+000	8.180000e-005
8.180999999999643e-005	1.305153e+000	8.181000e-005
8.181999999999642e-005	1.304935e+000	8.182000e-005
8.182999999999642e-005	1.304717e+000	8.183000e-005
8.183999999999641e-005	1.304499e+000	8.184000e-005
8.184999999999641e-005	1.304281e+000	8.185000e-005
8.185999999999640e-005	1.304063e+000	8.186000e-005
8.186999999999640e-005	1.303845e+000	8.187000e-005
8.187999999999639e-005	1.303627e+000	8.188000e-005
8.188999999999639e-005	1.303409e+000	8.189000e-005
8.189999999999638e-005	1.303190e+000	8.190000e-005
8.190999999999638e-005	1.302972e+000	8.191000e-005
8.191999999999637e-005	1.302754e+000	8.192000e-005
8.192999999999636e-005	1.302536e+000	8.193000e-005
8.193999999999636e-005	1.302318e+000	8.194000e-005
8.194999999999635e-005	1.302100e+000	8.195000e-005
8.195999999999635e-005	1.301882e+000	8.196000e-005
8.196999999999634e-005	1.301664e+000	8.197000e-005
8.197999999999634e-005	1.301446e+000	8.198000e-005
8.198999999999633e-005	1.301229e+000	8.199000e-005
8.199999999999633e-005	1.301010e+000	8.200000e-005
8.200999999999632e-005	1.300793e+000	8.201000e-005
8.201999999999632e-005	1.300575e+000	8.202000e-005
8.202999999999631e-005	1.300357e+000	8.203000e-005
8.203999999999631e-005	1.300139e+000	8.204000e-005
8.204999999999630e-005	1.299921e+000	8.205000e-005
8.205999999999630e-005	1.299703e+000	8.206000e-005
8.206999999999629e-005	1.299485e+000	8.207000e-005
8.207999999999629e-005	1.299267e+000	8.208000e-005
8.208999999999628e-005	1.299049e+000	8.209000e-005
8.209999999999628e-005	1.298831e+000	8.210000e-005
8.210999999999627e-005	1.298613e+000	8.211000e-005
8.211999999999627e-005	1.298396e+000	8.212000e-005
8.212999999999626e-005	1.298178e+000	8.213000e-005
8.213999999999626e-005	1.297960e+000	8.214000e-005
8.214999999999625e-005	1.297742e+000	8.215000e-005
8.215999999999625e-005	1.297524e+000	8.216000e-005
8.216999999999624e-005	1.297306e+000	8.217000e-005
8.217999999999624e-005	1.297089e+000	8.218000e-005
8.218999999999623e-005	1.296871e+000	8.219000e-005
8.219999999999623e-005	1.296653e+000	8.220000e-005
8.220999999999622e-005	1.296435e+000	8.221000e-005
8.221999999999621e-005	1.296217e+000	8.222000e-005
8.222999999999621e-005	1.296000e+000	8.223000e-005
8.223999999999620e-005	1.295782e+000	8.224000e-005
8.224999999999620e-005	1.295564e+000	8.225000e-005
8.225999999999619e-005	1.295346e+000	8.226000e-005
8.226999999999619e-005	1.295129e+000	8.227000e-005
8.227999999999618e-005	1.294911e+000	8.228000e-005
8.228999999999618e-005	1.294693e+000	8.229000e-005
8.229999999999617e-005	1.294476e+000	8.230000e-005
8.230999999999617e-005	1.294258e+000	8.231000e-005
8.231999999999616e-005	1.294040e+000	8.232000e-005
8.232999999999616e-005	1.293823e+000	8.233000e-005
8.233999999999615e-005	1.293605e+000	8.234000e-005
8.234999999999615e-005	1.293387e+000	8.235000e-005
8.235999999999614e-005	1.293169e+000	8.236000e-005
8.236999999999614e-005	1.292952e+000	8.237000e-005
8.237999999999613e-005	1.292734e+000	8.238000e-005
8.238999999999613e-005	1.292517e+000	8.239000e-005
8.239999999999612e-005	1.292299e+000	8.240000e-005
8.240999999999612e-005	1.292081e+000	8.241000e-005
8.241999999999611e-005	1.291864e+000	8.242000e-005
8.242999999999611e-005	1.291646e+000	8.243000e-005
8.243999999999610e-005	1.291429e+000	8.244000e-005
8.244999999999610e-005	1.291211e+000	8.245000e-005
8.245999999999609e-005	1.290993e+000	8.246000e-005
8.246999999999609e-005	1.290776e+000	8.247000e-005
8.247999999999608e-005	1.290558e+000	8.248000e-005
8.248999999999607e-005	1.290341e+000	8.249000e-005
8.249999999999607e-005	1.290123e+000	8.250000e-005
8.250999999999606e-005	1.289906e+000	8.251000e-005
8.251999999999606e-005	1.289688e+000	8.252000e-005
8.252999999999605e-005	1.289471e+000	8.253000e-005
8.253999999999605e-005	1.289253e+000	8.254000e-005
8.254999999999604e-005	1.289036e+000	8.255000e-005
8.255999999999604e-005	1.288818e+000	8.256000e-005
8.256999999999603e-005	1.288601e+000	8.257000e-005
8.257999999999603e-005	1.288383e+000	8.258000e-005
8.258999999999602e-005	1.288166e+000	8.259000e-005
8.259999999999602e-005	1.287948e+000	8.260000e-005
8.260999999999601e-005	1.287731e+000	8.261000e-005
8.261999999999601e-005	1.287513e+000	8.262000e-005
8.262999999999600e-005	1.287296e+000	8.263000e-005
8.263999999999600e-005	1.287078e+000	8.264000e-005
8.264999999999599e-005	1.286861e+000	8.265000e-005
8.265999999999599e-005	1.286644e+000	8.266000e-005
8.266999999999598e-005	1.286426e+000	8.267000e-005
8.267999999999598e-005	1.286209e+000	8.268000e-005
8.268999999999597e-005	1.285991e+000	8.269000e-005
8.269999999999597e-005	1.285774e+000	8.270000e-005
8.270999999999596e-005	1.285557e+000	8.271000e-005
8.271999999999596e-005	1.285339e+000	8.272000e-005
8.272999999999595e-005	1.285122e+000	8.273000e-005
8.273999999999595e-005	1.284905e+000	8.274000e-005
8.274999999999594e-005	1.284687e+000	8.275000e-005
8.275999999999594e-005	1.284470e+000	8.276000e-005
8.276999999999593e-005	1.284253e+000	8.277000e-005
8.277999999999592e-005	1.284035e+000	8.278000e-005
8.278999999999592e-005	1.283818e+000	8.279000e-005
8.279999999999591e-005	1.283601e+000	8.280000e-005
8.280999999999591e-005	1.283383e+000	8.281000e-005
8.281999999999590e-005	1.283166e+000	8.282000e-005
8.282999999999590e-005	1.282949e+000	8.283000e-005
8.283999999999589e-005	1.282732e+000	8.284000e-005
8.284999999999589e-005	1.282514e+000	8.285000e-005
8.285999999999588e-005	1.282297e+000	8.286000e-005
8.286999999999588e-005	1.282080e+000	8.287000e-005
8.287999999999587e-005	1.281863e+000	8.288000e-005
8.288999999999587e-005	1.281646e+000	8.289000e-005
8.289999999999586e-005	1.281428e+000	8.290000e-005
8.290999999999586e-005	1.281211e+000	8.291000e-005
8.291999999999585e-005	1.280994e+000	8.292000e-005
8.292999999999585e-005	1.280777e+000	8.293000e-005
8.293999999999584e-005	1.280560e+000	8.294000e-005
8.294999999999584e-005	1.280342e+000	8.295000e-005
8.295999999999583e-005	1.280125e+000	8.296000e-005
8.296999999999583e-005	1.279908e+000	8.297000e-005
8.297999999999582e-005	1.279691e+000	8.298000e-005
8.298999999999582e-005	1.279474e+000	8.299000e-005
8.299999999999581e-005	1.279257e+000	8.300000e-005
8.300999999999581e-005	1.279040e+000	8.301000e-005
8.301999999999580e-005	1.278822e+000	8.302000e-005
8.302999999999580e-005	1.278605e+000	8.303000e-005
8.303999999999579e-005	1.278388e+000	8.304000e-005
8.304999999999579e-005	1.278171e+000	8.305000e-005
8.305999999999578e-005	1.277954e+000	8.306000e-005
8.306999999999577e-005	1.277737e+000	8.307000e-005
8.307999999999577e-005	1.277520e+000	8.308000e-005
8.308999999999576e-005	1.277303e+000	8.309000e-005
8.309999999999576e-005	1.277086e+000	8.310000e-005
8.310999999999575e-005	1.276869e+000	8.311000e-005
8.311999999999575e-005	1.276652e+000	8.312000e-005
8.312999999999574e-005	1.276435e+000	8.313000e-005
8.313999999999574e-005	1.276218e+000	8.314000e-005
8.314999999999573e-005	1.276001e+000	8.315000e-005
8.315999999999573e-005	1.275784e+000	8.316000e-005
8.316999999999572e-005	1.275567e+000	8.317000e-005
8.317999999999572e-005	1.275350e+000	8.318000e-005
8.318999999999571e-005	1.275133e+000	8.319000e-005
8.319999999999571e-005	1.274916e+000	8.320000e-005
8.320999999999570e-005	1.274699e+000	8.321000e-005
8.321999999999570e-005	1.274482e+000	8.322000e-005
8.322999999999569e-005	1.274265e+000	8.323000e-005
